apart_id,author_id,date,review
8277802,82283969,2016-07-19T07:55:00Z,Алексей вообще молодец. Все чисто все просто. Очень хорошая уютная квартира! 
8277802,70506322,2016-07-15T09:50:55Z,"Останавливался в Самаре на 10 дней (на стажировку в компанию) и выбрал эту студию по соотношению цена - качество. В принципе, очень удобное местоположение, учитывая то, что до работы мне было ровно 2 минут, мне очень понравилось. 

Всё чисто, удобно, и достаточно уютно. Беспокоило отсутствие микроволновки, но я уже посоветовал это Алексею.

Всё легко, быстро и красиво, ещё раз Спасибо Алексею за добродушный приём)"
8277802,69946474,2016-06-30T04:52:06Z,"останавливались в этой квартире 2 раза. все очень понравилось. светло, уютно, не дорого, очень удобный район)"
8277802,31031246,2016-06-14T11:25:44Z,"Замечательное место чтобы провести несколько дней в Самаре. Чисто, комфортно, недалеко до центра города. Рекомендую!"
8277802,21273616,2016-06-13T05:17:12Z,"Квартира компактная и аккуратная, унитазу разве что недостает места."
8277802,68643131,2016-05-29T03:05:10Z,Все здорово. Квартира в точности как на фото. Приехать в Самара по делам и остановится тут пожалуй идеальный вариант. Можно добраться почти в любую точку города.
17206601,1983482,2017-03-04T16:42:34Z,The host canceled this reservation the day before arrival. This is an automated posting.
8851742,8509443,2017-01-22T06:31:05Z,I definitely would recommend this place!  Sasha is a nice and very obliging host. 
8851742,28169151,2016-08-20T01:28:39Z,"J'ai très apprécié le séjour à Samara et c'est principalement grâce à Sasha qui m'a présenter sa ville ainsi que les habitudes des habitants. Dès mon arrivé, je me suis senti très bien accueilli, la chambre est très vraiment aménager pour que l'on s'y sente bien.
C'était vraiment super, merci beaucoup !"
8851742,10957366,2016-08-08T08:42:25Z,"Первый раз в Самаре, первый раз пользовалась сервисом.
Выбрала комнату у Саши и пожалела только об одном - катастрофически мало времени мы провели в этом чудесном городе, мало общались, потому что у каждого было свои дела и планы.
Комната, как впрочем и вся квартира целиком, наполнены уютом и теплом. Чистоту и порядок, каждая вещь на своём месте.
Комната находится на солнечной стороне, в комнате есть балкон, а также все необходимое для проживания.
Саша со своей подругой Инной очень доброжелательны, гостеприимны и отзывчивы.
Рассказали нам, что можно посмотреть в Самаре, где вкусно и недорого поесть, как пройти на набережную.
В общем, если они не будут против, приедем к ним ещё и зимой)
На противоположном берегу Волги, можно покататься на лыжах.
Рекомендую этих гостеприимных хозяев!!!
Саша и Инна, Спасибо Вам огромное!!!
И Тимофею привет)"
